book_id,model_id,team_id,recommendation_1,recommendation_2,recommendation_3,recommendation_4,recommendation_5
31015,content-based_RS,the_dataworms,74006,29660,70310,48841,60179
21497,content-based_RS,the_dataworms,48669,19761,21680,77708,55206
53008,content-based_RS,the_dataworms,59779,32267,44464,67796,67683
39308,content-based_RS,the_dataworms,36430,70722,33619,51509,41578
4690,content-based_RS,the_dataworms,41996,24792,26843,53776,1884
19777,content-based_RS,the_dataworms,27295,54827,56665,12683,44804
10078,content-based_RS,the_dataworms,43270,50322,65611,2563,44623
65353,content-based_RS,the_dataworms,29555,76350,45588,73196,7420
58847,content-based_RS,the_dataworms,36158,35419,1266,28563,75796
61593,content-based_RS,the_dataworms,6630,31265,44954,72244,62857
18537,content-based_RS,the_dataworms,61996,31037,38042,68501,72950
73427,content-based_RS,the_dataworms,68083,78319,57399,6954,65884
7521,content-based_RS,the_dataworms,61355,11734,20640,52917,34393
71586,content-based_RS,the_dataworms,33094,6118,40865,3421,36896
13772,content-based_RS,the_dataworms,55284,37152,55832,75921,52799
33092,content-based_RS,the_dataworms,63952,22274,52159,50147,22740
74398,content-based_RS,the_dataworms,72081,69540,41241,45870,75305
74089,content-based_RS,the_dataworms,7163,78327,65796,51771,43858
57282,content-based_RS,the_dataworms,18498,20679,30263,1490,3402
38760,content-based_RS,the_dataworms,63523,54324,2657,63270,23597
15657,content-based_RS,the_dataworms,39018,9256,78476,60730,60560
17665,content-based_RS,the_dataworms,60453,36160,54881,58765,66045
75251,content-based_RS,the_dataworms,34597,65078,42394,22714,10372
56282,content-based_RS,the_dataworms,22121,25040,70909,13007,61684
73973,content-based_RS,the_dataworms,59989,3853,67097,56279,45021
19994,content-based_RS,the_dataworms,8840,29774,68982,11526,42875
47098,content-based_RS,the_dataworms,34213,60481,15715,37908,39278
54190,content-based_RS,the_dataworms,18411,41247,5490,54969,59179
61043,content-based_RS,the_dataworms,53272,7154,59137,10774,32258
78675,content-based_RS,the_dataworms,33512,10713,4164,63649,28232
40394,content-based_RS,the_dataworms,29184,22671,43611,37057,307
43844,content-based_RS,the_dataworms,76137,52449,1554,19830,54098
27300,content-based_RS,the_dataworms,77100,56681,8444,6830,32551
22870,content-based_RS,the_dataworms,64640,43238,51592,60443,39670
61707,content-based_RS,the_dataworms,54585,32437,65528,78247,20305
17888,content-based_RS,the_dataworms,22589,27906,1728,6476,16125
48292,content-based_RS,the_dataworms,30063,38073,77282,53898,37847
2054,content-based_RS,the_dataworms,23518,57722,39874,7359,36787
6643,content-based_RS,the_dataworms,24777,61661,10300,17547,2126
3857,content-based_RS,the_dataworms,12726,45436,4409,8221,75681
64350,content-based_RS,the_dataworms,57741,17626,24703,56054,6163
10833,content-based_RS,the_dataworms,49521,29798,78361,43764,73955
33556,content-based_RS,the_dataworms,31709,56668,71374,43778,72543
23256,content-based_RS,the_dataworms,87,14050,31874,33481,10185
53880,content-based_RS,the_dataworms,7548,56719,32061,60563,45662
75694,content-based_RS,the_dataworms,14427,61520,5131,55163,33409
17770,content-based_RS,the_dataworms,55507,53934,21304,37874,68572
9365,content-based_RS,the_dataworms,56869,60882,76257,62051,66224
11177,content-based_RS,the_dataworms,68293,4943,37868,23723,3519
48659,content-based_RS,the_dataworms,27477,73672,73563,66958,22291
18169,content-based_RS,the_dataworms,20691,38913,55524,61166,21320
48490,content-based_RS,the_dataworms,52670,27404,42764,13333,14158
70627,content-based_RS,the_dataworms,56265,51160,73314,25984,22920
40000,content-based_RS,the_dataworms,1113,69163,17937,26914,26773
18665,content-based_RS,the_dataworms,52938,1265,65637,37040,6602
35574,content-based_RS,the_dataworms,77348,26038,28096,48819,14564
11732,content-based_RS,the_dataworms,1530,76383,48197,61633,39240
6798,content-based_RS,the_dataworms,33342,33862,30090,25674,76226
42415,content-based_RS,the_dataworms,13497,16573,69330,66406,35693
64236,content-based_RS,the_dataworms,13001,8525,45131,73772,3467
60644,content-based_RS,the_dataworms,46822,55287,40521,20674,69525
11595,content-based_RS,the_dataworms,44855,32763,25805,71034,17329
39957,content-based_RS,the_dataworms,63989,47189,6517,23214,55435
1519,content-based_RS,the_dataworms,33536,17371,28210,6157,26166
10075,content-based_RS,the_dataworms,30879,48846,2325,34733,75743
25209,content-based_RS,the_dataworms,60992,54900,29399,40267,67757
7108,content-based_RS,the_dataworms,11212,53339,19543,67187,54184
67848,content-based_RS,the_dataworms,52837,43053,61963,18456,38159
40424,content-based_RS,the_dataworms,54543,17170,33014,27981,1555
72523,content-based_RS,the_dataworms,32150,18375,19382,62730,66000
60588,content-based_RS,the_dataworms,19399,73981,77777,68423,76948
21315,content-based_RS,the_dataworms,76301,42678,67483,31801,69153
50356,content-based_RS,the_dataworms,39253,60780,64507,9795,66802
75904,content-based_RS,the_dataworms,68843,12143,34312,261,33851
17240,content-based_RS,the_dataworms,55259,7982,1272,36823,54271
24218,content-based_RS,the_dataworms,34936,33029,42362,28462,23388
21949,content-based_RS,the_dataworms,50452,28090,71418,66889,29621
6478,content-based_RS,the_dataworms,28026,55616,29884,59589,59987
76242,content-based_RS,the_dataworms,7713,32431,63094,14076,34517
71112,content-based_RS,the_dataworms,48234,71436,72663,76886,57276
76437,content-based_RS,the_dataworms,62079,20055,3850,19640,10659
52656,content-based_RS,the_dataworms,17966,35350,21975,53158,56188
10304,content-based_RS,the_dataworms,74954,36171,69800,79038,44809
25399,content-based_RS,the_dataworms,49165,38709,1228,37773,505
71619,content-based_RS,the_dataworms,2094,70228,19118,8479,33813
31439,content-based_RS,the_dataworms,26728,48562,20692,68632,33651
14323,content-based_RS,the_dataworms,45820,5087,19669,16669,25301
10842,content-based_RS,the_dataworms,38732,76869,69914,67821,43823
39515,content-based_RS,the_dataworms,9419,1966,48838,28653,625
59732,content-based_RS,the_dataworms,56193,16024,61497,21668,50683
56452,content-based_RS,the_dataworms,27451,51819,35069,50058,46124
53496,content-based_RS,the_dataworms,10972,47277,48548,21468,76792
27903,content-based_RS,the_dataworms,11330,38995,31123,68007,14080
53672,content-based_RS,the_dataworms,8706,31227,72461,60509,59190
29813,content-based_RS,the_dataworms,13666,16470,64195,21785,68833
67909,content-based_RS,the_dataworms,22621,10550,40795,27391,39161
36620,content-based_RS,the_dataworms,19382,61571,67982,22774,7817
44197,content-based_RS,the_dataworms,75877,74910,47620,20994,3199
68772,content-based_RS,the_dataworms,8180,54858,499,53087,42855
72058,content-based_RS,the_dataworms,78865,5519,40535,40255,54246
17921,content-based_RS,the_dataworms,57821,43775,75321,57404,60622
67832,content-based_RS,the_dataworms,33157,18146,35041,40465,78771
73203,content-based_RS,the_dataworms,73222,11421,52531,50466,8864
30873,content-based_RS,the_dataworms,6557,51682,71435,7926,67916
46059,content-based_RS,the_dataworms,56059,77948,29480,57117,16119
49615,content-based_RS,the_dataworms,77442,63647,35311,13964,6401
76629,content-based_RS,the_dataworms,29276,47312,55428,54069,24368
55488,content-based_RS,the_dataworms,61837,3722,31355,62201,67801
30713,content-based_RS,the_dataworms,64338,63170,33391,47770,10450
3527,content-based_RS,the_dataworms,77268,41927,68326,68098,22192
52884,content-based_RS,the_dataworms,40889,44707,46459,39872,71821
48270,content-based_RS,the_dataworms,19628,24384,5792,78290,63144
18224,content-based_RS,the_dataworms,6651,20973,10222,26479,32664
39309,content-based_RS,the_dataworms,74173,1424,29309,45902,19434
11265,content-based_RS,the_dataworms,12140,23526,29513,77342,10623
8288,content-based_RS,the_dataworms,49982,51459,36301,65870,52348
40312,content-based_RS,the_dataworms,24755,17091,26464,14358,28453
35418,content-based_RS,the_dataworms,24232,19171,26358,13482,68855
78181,content-based_RS,the_dataworms,14802,59055,29225,73247,34701
8859,content-based_RS,the_dataworms,31427,68144,40263,39606,17844
3875,content-based_RS,the_dataworms,65369,12432,20794,44404,45790
17348,content-based_RS,the_dataworms,38971,41811,48763,23972,24826
37321,content-based_RS,the_dataworms,76079,14594,45981,69655,57602
22277,content-based_RS,the_dataworms,38971,20480,29480,47140,21836
52705,content-based_RS,the_dataworms,25265,54258,58141,31529,12247
26856,content-based_RS,the_dataworms,67177,3237,8218,78428,18915
36095,content-based_RS,the_dataworms,75703,18397,59158,23727,3281
66497,content-based_RS,the_dataworms,14617,61673,49887,71605,64129
55326,content-based_RS,the_dataworms,65094,28990,15111,27880,40509
3959,content-based_RS,the_dataworms,4836,65301,46086,68263,22527
66928,content-based_RS,the_dataworms,50451,77483,46164,49188,3172
23159,content-based_RS,the_dataworms,46377,65284,35679,72777,11245
76762,content-based_RS,the_dataworms,66650,12978,61178,64261,54568
73748,content-based_RS,the_dataworms,64606,6271,14788,33260,38528
8248,content-based_RS,the_dataworms,41625,12642,77519,9996,27311
39766,content-based_RS,the_dataworms,62134,49506,40014,54041,38143
49234,content-based_RS,the_dataworms,28502,43043,57457,75529,27003
23366,content-based_RS,the_dataworms,23559,54341,14191,49456,11886
59734,content-based_RS,the_dataworms,12430,45555,52991,63590,11794
41020,content-based_RS,the_dataworms,13939,7715,59441,22356,39476
74389,content-based_RS,the_dataworms,12860,66366,20301,69096,39656
8538,content-based_RS,the_dataworms,12997,60657,3044,61252,21121
40113,content-based_RS,the_dataworms,78512,61589,11439,8624,54271
32980,content-based_RS,the_dataworms,12863,60791,75557,36107,49442
47068,content-based_RS,the_dataworms,1327,46964,1587,51630,34306
20083,content-based_RS,the_dataworms,41369,15227,39296,20287,10456
31728,content-based_RS,the_dataworms,76427,6883,55210,45416,2937
52192,content-based_RS,the_dataworms,51359,49941,1961,45380,65772
62732,content-based_RS,the_dataworms,56972,25693,22271,34065,25623
30746,content-based_RS,the_dataworms,28851,34655,14777,18783,55798
22622,content-based_RS,the_dataworms,177,25958,31522,49852,37110
54612,content-based_RS,the_dataworms,35508,77855,41056,35035,67027
59032,content-based_RS,the_dataworms,30091,5911,16137,13647,59614
26385,content-based_RS,the_dataworms,72454,55779,77981,35050,14840
65461,content-based_RS,the_dataworms,74747,371,1232,56428,3744
54835,content-based_RS,the_dataworms,72155,75815,33202,73277,55611
54737,content-based_RS,the_dataworms,45467,31260,48266,13614,75990
76905,content-based_RS,the_dataworms,60579,60051,53472,52269,48453
45093,content-based_RS,the_dataworms,32545,18686,67643,8456,27124
31273,content-based_RS,the_dataworms,13785,49638,13811,28321,33742
851,content-based_RS,the_dataworms,72857,11286,60788,12638,66785
16935,content-based_RS,the_dataworms,48802,49984,19974,61917,42276
28379,content-based_RS,the_dataworms,25635,30601,72746,54075,23986
17009,content-based_RS,the_dataworms,10811,57350,57533,59927,5075
1486,content-based_RS,the_dataworms,58916,35294,65098,37816,33672
62630,content-based_RS,the_dataworms,29106,19464,4902,8156,7165
34682,content-based_RS,the_dataworms,54901,19678,43307,43739,38947
6741,content-based_RS,the_dataworms,72666,8419,2067,76691,2322
20852,content-based_RS,the_dataworms,15614,12111,44859,53258,31673
22265,content-based_RS,the_dataworms,49990,62163,21229,16104,2925
2244,content-based_RS,the_dataworms,48614,17876,57908,51890,10005
26396,content-based_RS,the_dataworms,41024,42370,29901,1968,45790
48796,content-based_RS,the_dataworms,34460,12413,41958,10865,42920
45501,content-based_RS,the_dataworms,30233,15609,73488,27373,77939
26445,content-based_RS,the_dataworms,75744,277,46778,33184,38618
457,content-based_RS,the_dataworms,6493,47064,62840,11052,6546
35752,content-based_RS,the_dataworms,11898,67723,44203,63306,131
47491,content-based_RS,the_dataworms,23318,76630,42046,8881,16077
43762,content-based_RS,the_dataworms,71591,52422,27775,35302,67113
23599,content-based_RS,the_dataworms,65169,23321,51955,62340,15165
13325,content-based_RS,the_dataworms,43707,36552,65076,67387,58
3273,content-based_RS,the_dataworms,52148,63400,12922,60311,36881
2257,content-based_RS,the_dataworms,24406,53659,18758,69549,68389
34670,content-based_RS,the_dataworms,23273,12210,35000,11025,1877
74105,content-based_RS,the_dataworms,66566,66156,13409,67778,24726
35720,content-based_RS,the_dataworms,12627,22005,40451,20501,41884
71526,content-based_RS,the_dataworms,75536,34004,920,12690,50656
21737,content-based_RS,the_dataworms,76533,66705,32179,58248,5050
7860,content-based_RS,the_dataworms,51107,71442,30012,75948,7272
41648,content-based_RS,the_dataworms,18955,37632,30485,37626,63435
1640,content-based_RS,the_dataworms,29714,62780,58107,12462,30084
33814,content-based_RS,the_dataworms,45991,31164,55069,43006,30192
19717,content-based_RS,the_dataworms,48263,46654,70155,26055,33267
78998,content-based_RS,the_dataworms,30283,46065,40412,18996,19321
23643,content-based_RS,the_dataworms,28022,2341,65250,39052,13658
68712,content-based_RS,the_dataworms,24300,57366,68131,29003,885
63739,content-based_RS,the_dataworms,245,108,21985,760,48237
42328,content-based_RS,the_dataworms,25393,54345,50898,64149,77720
23446,content-based_RS,the_dataworms,9556,17784,64681,55332,63207
21285,content-based_RS,the_dataworms,37135,8369,53470,58284,32899
72959,content-based_RS,the_dataworms,1490,3402,57282,75962,20679
8548,content-based_RS,the_dataworms,24313,12333,17580,30903,26680
21221,content-based_RS,the_dataworms,23485,41801,75032,51672,73867
12564,content-based_RS,the_dataworms,9024,50498,20000,21222,59588
9577,content-based_RS,the_dataworms,56841,53691,44386,15210,64908
29381,content-based_RS,the_dataworms,62972,60916,7191,43470,329
19688,content-based_RS,the_dataworms,53671,76898,64102,43509,78127
45195,content-based_RS,the_dataworms,41092,3940,53604,18271,50434
22775,content-based_RS,the_dataworms,52193,59274,7453,27913,39515
13131,content-based_RS,the_dataworms,11953,78174,23795,3994,23815
8861,content-based_RS,the_dataworms,24216,55373,21666,3134,16016
1680,content-based_RS,the_dataworms,41002,39636,9499,20224,78934
62200,content-based_RS,the_dataworms,31326,15516,65034,182,56126
73868,content-based_RS,the_dataworms,22900,21481,33564,16366,67925
7666,content-based_RS,the_dataworms,23738,76874,73018,36163,13607
7084,content-based_RS,the_dataworms,18083,13537,5976,53933,72194
74586,content-based_RS,the_dataworms,20308,51213,48079,48871,58627
2335,content-based_RS,the_dataworms,32043,38968,1016,59682,14066
22877,content-based_RS,the_dataworms,56141,7039,75550,54424,9796
68509,content-based_RS,the_dataworms,10281,24083,79065,77436,37129
28737,content-based_RS,the_dataworms,7160,43366,74194,26508,72665
66339,content-based_RS,the_dataworms,46568,22733,12812,1010,12786
49803,content-based_RS,the_dataworms,72635,26829,64255,18712,14922
14189,content-based_RS,the_dataworms,420,5795,19865,56253,11193
9884,content-based_RS,the_dataworms,78020,30753,26027,53852,73586
67630,content-based_RS,the_dataworms,75140,58276,56185,1520,6202
11407,content-based_RS,the_dataworms,43307,74722,76290,36282,45358
8384,content-based_RS,the_dataworms,73827,59711,12996,29633,3094
75345,content-based_RS,the_dataworms,77914,71556,26487,8303,59818
45841,content-based_RS,the_dataworms,48916,572,68886,21587,10669
63764,content-based_RS,the_dataworms,917,8776,72750,68427,64967
70197,content-based_RS,the_dataworms,70842,5348,34964,19157,13442
32109,content-based_RS,the_dataworms,44866,46147,33273,6083,11245
30434,content-based_RS,the_dataworms,32675,69062,36062,37119,26694
45358,content-based_RS,the_dataworms,50222,30012,70836,58739,7272
52721,content-based_RS,the_dataworms,52061,44588,50435,20806,5790
58820,content-based_RS,the_dataworms,37173,52221,28064,56472,51133
70803,content-based_RS,the_dataworms,16119,51702,37396,24980,63646
50338,content-based_RS,the_dataworms,34534,24329,52861,1112,58918
66493,content-based_RS,the_dataworms,39767,19163,54378,35658,78306
52519,content-based_RS,the_dataworms,42639,20245,31280,35109,20665
37378,content-based_RS,the_dataworms,,,,,
49952,content-based_RS,the_dataworms,6379,59829,29688,49747,33449
75882,content-based_RS,the_dataworms,69761,6928,3599,5544,41463
7445,content-based_RS,the_dataworms,20893,16987,55548,40786,32587
17850,content-based_RS,the_dataworms,66251,18472,13238,38212,32319
42566,content-based_RS,the_dataworms,57241,8670,50773,23256,42856
29708,content-based_RS,the_dataworms,6749,37955,17528,19253,37374
46476,content-based_RS,the_dataworms,39127,14773,67106,14385,17877
14470,content-based_RS,the_dataworms,29821,57927,72574,14222,54354
43679,content-based_RS,the_dataworms,2499,54989,30342,65573,38169
40279,content-based_RS,the_dataworms,19718,37784,57122,4527,9882
24002,content-based_RS,the_dataworms,67995,23695,54583,64882,6398
68253,content-based_RS,the_dataworms,29051,64547,74414,7799,35013
15581,content-based_RS,the_dataworms,41013,67273,12962,2507,22291
73552,content-based_RS,the_dataworms,41795,9272,9820,39741,18777
38164,content-based_RS,the_dataworms,37047,36397,44955,24896,9756
58779,content-based_RS,the_dataworms,57594,36145,27908,59003,57480
57464,content-based_RS,the_dataworms,40362,3232,78678,11714,25395
56827,content-based_RS,the_dataworms,49259,25616,65566,19337,59401
76331,content-based_RS,the_dataworms,7508,76695,16174,3236,25035
12568,content-based_RS,the_dataworms,29850,31675,27730,34542,22590
63107,content-based_RS,the_dataworms,56784,45209,9101,44665,50507
39971,content-based_RS,the_dataworms,41180,49482,72884,39623,70151
24776,content-based_RS,the_dataworms,70516,1892,7323,45677,51320
65811,content-based_RS,the_dataworms,50533,66423,15018,35136,72455
77175,content-based_RS,the_dataworms,541,46159,31202,15133,63916
53717,content-based_RS,the_dataworms,17049,12008,50176,63436,38049
50340,content-based_RS,the_dataworms,36957,59621,61692,49714,4288
77554,content-based_RS,the_dataworms,45968,73962,24594,63610,42856
63279,content-based_RS,the_dataworms,64526,3006,60575,29489,35664
59821,content-based_RS,the_dataworms,78273,76768,77173,43470,3453
12725,content-based_RS,the_dataworms,75326,77274,25926,42402,3807
1235,content-based_RS,the_dataworms,45257,62843,33527,31459,70806
34899,content-based_RS,the_dataworms,53689,62507,57484,11203,21832
37797,content-based_RS,the_dataworms,49319,7332,74553,49149,55180
29368,content-based_RS,the_dataworms,54691,70718,70774,64422,78431
11378,content-based_RS,the_dataworms,39990,74419,14214,53068,43705
59092,content-based_RS,the_dataworms,55902,17969,34673,14169,31831
5362,content-based_RS,the_dataworms,53009,10413,25244,8007,1092
47933,content-based_RS,the_dataworms,10704,42723,53380,19827,55074
68560,content-based_RS,the_dataworms,68849,3356,1689,47690,78531
57628,content-based_RS,the_dataworms,75656,36560,71981,65016,75531
11682,content-based_RS,the_dataworms,77859,28211,17608,23577,233
18601,content-based_RS,the_dataworms,65836,74388,2104,18155,55539
58566,content-based_RS,the_dataworms,19714,50602,946,76261,8
29217,content-based_RS,the_dataworms,20931,28259,39909,26193,2192
64901,content-based_RS,the_dataworms,4833,22764,77255,52355,14314
6359,content-based_RS,the_dataworms,18600,12311,17794,53600,49428
54801,content-based_RS,the_dataworms,62867,37857,72658,52086,54634
66017,content-based_RS,the_dataworms,71444,64579,69254,58552,26881
28302,content-based_RS,the_dataworms,54499,14050,25094,23964,21746
19235,content-based_RS,the_dataworms,72807,74350,78312,19029,17131
24078,content-based_RS,the_dataworms,78528,11873,60118,46879,23300
7924,content-based_RS,the_dataworms,47315,62972,42845,26867,62685
2993,content-based_RS,the_dataworms,63144,10091,63337,73009,57496
71202,content-based_RS,the_dataworms,53525,47228,56200,74279,32972
38543,content-based_RS,the_dataworms,30692,46465,74700,21419,60975
9943,content-based_RS,the_dataworms,31334,3506,8785,54785,78790
24706,content-based_RS,the_dataworms,66347,18335,33848,61120,43806
17298,content-based_RS,the_dataworms,51923,65304,4944,60430,65514
49279,content-based_RS,the_dataworms,21540,38622,13702,16390,66616
7129,content-based_RS,the_dataworms,24038,47375,66512,3058,35934
54586,content-based_RS,the_dataworms,67469,65717,73660,61972,3342
55270,content-based_RS,the_dataworms,16096,69313,60724,73159,38807
16937,content-based_RS,the_dataworms,65681,38509,43144,4072,3914
44508,content-based_RS,the_dataworms,66615,49500,29865,3030,31697
28976,content-based_RS,the_dataworms,41759,3854,42742,76025,55339
9612,content-based_RS,the_dataworms,77211,41140,2429,13501,66629
43313,content-based_RS,the_dataworms,56597,76074,27527,16060,21176
46237,content-based_RS,the_dataworms,55679,52371,19203,7018,61000
14883,content-based_RS,the_dataworms,74732,3661,66286,52081,5627
71036,content-based_RS,the_dataworms,4959,77025,55388,37132,42745
71886,content-based_RS,the_dataworms,1258,58463,73963,32847,41043
70372,content-based_RS,the_dataworms,72588,30536,23678,6934,48146
14750,content-based_RS,the_dataworms,75966,9613,40183,15264,46172
52053,content-based_RS,the_dataworms,8147,50137,5268,10528,16104
51638,content-based_RS,the_dataworms,31090,54071,74584,19004,68464
61875,content-based_RS,the_dataworms,55198,48421,29252,30355,27299
42039,content-based_RS,the_dataworms,24763,20458,34800,77366,21
25598,content-based_RS,the_dataworms,48128,65415,73862,73204,42223
23417,content-based_RS,the_dataworms,73418,31709,33556,71374,43670
30446,content-based_RS,the_dataworms,17511,5790,21325,255,1048
27104,content-based_RS,the_dataworms,69014,67389,31865,17429,8289
61715,content-based_RS,the_dataworms,9779,74229,18130,33938,24808
72826,content-based_RS,the_dataworms,4550,33503,36113,13817,64528
7415,content-based_RS,the_dataworms,17066,60599,21829,18962,66888
11688,content-based_RS,the_dataworms,63552,65214,26020,32690,58165
12209,content-based_RS,the_dataworms,27772,31533,59068,35424,72215
79016,content-based_RS,the_dataworms,59121,53240,77768,22802,16151
6019,content-based_RS,the_dataworms,70356,22524,8219,32574,37969
14436,content-based_RS,the_dataworms,48541,46137,77074,51056,20737
75422,content-based_RS,the_dataworms,12526,47440,73359,58102,48580
10482,content-based_RS,the_dataworms,57808,22587,4369,69093,30714
24686,content-based_RS,the_dataworms,62582,49943,41030,59258,39661
50313,content-based_RS,the_dataworms,3111,12908,46195,53516,65960
58067,content-based_RS,the_dataworms,4727,76166,55801,50445,35233
37854,content-based_RS,the_dataworms,42073,44868,33953,46077,4759
24118,content-based_RS,the_dataworms,72944,11083,12393,52899,24971
66750,content-based_RS,the_dataworms,22040,7049,19367,33892,62838
8116,content-based_RS,the_dataworms,20658,28075,15798,30409,12169
62540,content-based_RS,the_dataworms,306,997,68089,61454,52063
25663,content-based_RS,the_dataworms,58262,48000,29485,782,46468
16585,content-based_RS,the_dataworms,71212,4771,1725,49565,78960
28466,content-based_RS,the_dataworms,23233,74658,58992,60850,74106
42531,content-based_RS,the_dataworms,32538,61073,23340,2838,15688
39680,content-based_RS,the_dataworms,67605,17234,23000,68817,56382
51560,content-based_RS,the_dataworms,59428,49819,61187,72713,46064
13374,content-based_RS,the_dataworms,59105,78363,64256,35342,75918
18441,content-based_RS,the_dataworms,33504,14430,40719,57135,231
13880,content-based_RS,the_dataworms,70363,22551,36858,20571,63857
17383,content-based_RS,the_dataworms,47375,27454,43640,63987,36096
13014,content-based_RS,the_dataworms,10382,54855,32261,3728,32565
57674,content-based_RS,the_dataworms,55299,17106,40298,62976,11908
18756,content-based_RS,the_dataworms,78228,6035,11224,39788,57564
51964,content-based_RS,the_dataworms,13010,13845,29445,16240,60905
27403,content-based_RS,the_dataworms,55067,61333,55338,57407,76698
10871,content-based_RS,the_dataworms,55671,63313,38512,12018,33729
35456,content-based_RS,the_dataworms,48732,41178,22036,71944,45987
74872,content-based_RS,the_dataworms,37870,64693,69307,27186,36931
63796,content-based_RS,the_dataworms,61771,72062,16832,60628,22791
63457,content-based_RS,the_dataworms,14668,77670,60773,27305,4196
55057,content-based_RS,the_dataworms,56859,544,31741,57521,55325
47336,content-based_RS,the_dataworms,16793,13244,22180,61425,16106
43032,content-based_RS,the_dataworms,69767,55843,58354,32824,62661
63855,content-based_RS,the_dataworms,1226,43729,54274,22917,63730
72231,content-based_RS,the_dataworms,59484,26426,13887,23163,62307
11527,content-based_RS,the_dataworms,5344,63754,20749,76659,37020
31548,content-based_RS,the_dataworms,32945,41469,78893,16532,23914
62812,content-based_RS,the_dataworms,10756,51238,34163,76403,961
20266,content-based_RS,the_dataworms,34283,32231,14265,4944,64251
59605,content-based_RS,the_dataworms,71183,53778,55536,17522,74365
57163,content-based_RS,the_dataworms,47876,46789,23155,51347,78609
34307,content-based_RS,the_dataworms,62620,26581,32021,68323,74510
65903,content-based_RS,the_dataworms,37560,47604,62514,62703,55428
28580,content-based_RS,the_dataworms,64249,8144,10142,60604,46442
5197,content-based_RS,the_dataworms,69855,39697,1069,876,23145
34939,content-based_RS,the_dataworms,38963,66524,16642,73440,39788
59859,content-based_RS,the_dataworms,11365,43567,12858,58302,49927
12077,content-based_RS,the_dataworms,63606,65995,56983,2329,26036
75539,content-based_RS,the_dataworms,13169,35050,70034,78724,13278
24979,content-based_RS,the_dataworms,17595,3021,59225,33036,26063
47684,content-based_RS,the_dataworms,72435,14385,73844,72492,46476
37711,content-based_RS,the_dataworms,40430,47942,42243,74553,71973
14162,content-based_RS,the_dataworms,34395,33237,27740,15335,34170
30806,content-based_RS,the_dataworms,19309,33249,62091,55964,32486
65785,content-based_RS,the_dataworms,49244,49055,2698,54157,59426
2723,content-based_RS,the_dataworms,285,57758,1811,27014,57973
52874,content-based_RS,the_dataworms,56801,17284,63485,53761,31293
2612,content-based_RS,the_dataworms,53553,46239,46219,69231,72958
63908,content-based_RS,the_dataworms,21029,45658,61550,18938,5553
12075,content-based_RS,the_dataworms,9062,20914,1699,50975,71514
78080,content-based_RS,the_dataworms,17382,51178,41358,59649,7072
39083,content-based_RS,the_dataworms,61906,70562,46600,70738,6659
64333,content-based_RS,the_dataworms,48338,23198,65787,18017,6984
12640,content-based_RS,the_dataworms,46553,14519,33811,49019,6180
